id,name,code,area,lat,lng
180504,新化166右1,Q1093DE56,新化區,23.020803,120.3090572
180505,新化166右2,Q1093DE87,新化區,23.0208945,120.3093494
180506,孤山3,Q1093EC38,新化區,23.019181,120.3098459
180507,孤山4,Q1093EC77,新化區,23.0190924,120.3102366
180508,孤山4左1,Q1093EC85,新化區,23.0189122,120.3103351
180509,山義2,Q1093ED06,新化區,23.0199021,120.3095496
180510,山義3,Q1093ED36,新化區,23.0199034,120.3098422
180511,山義4,Q1093ED56,新化區,23.0199042,120.3100374
180512,A1,Q1093ED70,新化區,23.0193633,120.3102352
180513,山義5,Q1093ED76,新化區,23.0199051,120.3102325
180514,新化166右3,Q1093EE08,新化區,23.0209857,120.3095441
180515,新化166右4,Q1093EE39,新化區,23.0210773,120.3098363
180516,A2,Q1093EE42,新化區,23.0204456,120.309937
180517,新化166右5,Q1093EE59,新化區,23.0210781,120.3100314
180518,A1,Q1093EE81,新化區,23.020357,120.3103277
180519,孤山19左9,Q1093FA20,新化區,23.0166564,120.3107368
180520,孤山19左8,Q1093FA30,新化區,23.0166568,120.3108343
180521,孤山19左7,Q1093FA81,新化區,23.0167492,120.3113216
180522,孤山5,Q1093FC17,新化區,23.0190941,120.3106268
180523,孤山6,Q1093FC57,新化區,23.0190958,120.3110171
180524,孤山7,Q1093FC87,新化區,23.019097,120.3113097
180525,山義6,Q1093FD07,新化區,23.0199966,120.3105247
180526,山義7,Q1093FD27,新化區,23.0199975,120.3107198
180527,B1,Q1093FD44,新化區,23.0197274,120.3109163
180528,山義8,Q1093FD47,新化區,23.0199983,120.3109149
180529,山義9,Q1093FD8767,新化區,23.0200635,120.3113633
180530,孤山19左6,Q1093GA36,新化區,23.0172029,120.3118071
180531,孤山19左5,Q1093GA66,新化區,23.0172041,120.3120998
180532,B1,Q1093GC35,新化區,23.0189186,120.3117984
180533,孤山8,Q1093GC37,新化區,23.0190992,120.3117975
180534,孤山9,Q1093GC87,新化區,23.0191013,120.3122853
180535,山義10,Q1093GD07,新化區,23.0200009,120.3115002
180536,?,Q1093GD13,新化區,23.0196401,120.3115996
180537,山義11,Q1093GD58,新化區,23.0200933,120.3119876
180538,山義11右1,Q1093GD5801,新化區,23.0201023,120.3119875
180539,?,Q1093GD60,新化區,23.0193713,120.3120888
180540,山義11左2,Q1093GD62,新化區,23.0195519,120.3120879
180541,山義11左1,Q1093GD64,新化區,23.0197325,120.312087
180542,?,Q1093GD82,新化區,23.0195528,120.312283
180543,山義12,Q1093GD88,新化區,23.0200946,120.3122802
180544,?,Q1093GE12,新化區,23.0204528,120.3115955
180545,?,Q1093GE15,新化區,23.0207237,120.3115941
180546,山義11右1 C3,Q1093GE46,新化區,23.0208153,120.3118863
180547,山義11右1 C1,Q1093GE5185,新化區,23.0204097,120.312064
180548,山義11右1 C2,Q1093GE5411,新化區,23.0206442,120.3119945
180549,山腳2 A1,Q1093GE9573,新化區,23.0207545,120.3124427
180550,孤山19左4,Q1093HA06,新化區,23.0172058,120.31249
180551,山腳5,Q1093HA30,新化區,23.0166653,120.3127854
180552,孤山19左3,Q1093HA45,新化區,23.0171172,120.3128807
180553,孤山19左2,Q1093HA75,新化區,23.0171185,120.3131733
180554,?,Q1093HB53,新化區,23.01784,120.3129746
180555,孤山15,Q1093HB88,新化區,23.0182928,120.3132649
180556,孤山16,Q1093HB94,新化區,23.017932,120.3133643
180557,?,Q1093HB95,新化區,23.0180223,120.3133639
180558,孤山10,Q1093HC17,新化區,23.0191026,120.3125779
180559,孤山11,Q1093HC37,新化區,23.0191034,120.3127731
180560,山義14左3,Q1093HC59,新化區,23.0192849,120.3129672
180561,孤山14,Q1093HC71,新化區,23.0185633,120.313166
180562,孤山13,Q1093HC7339,新化區,23.0188253,120.313194
180563,孤山12,Q1093HC76,新化區,23.0190148,120.3131637
180564,孤山13右1,Q1093HC8465,新化區,23.01888,120.3133205
180565,山義13,Q1093HD18,新化區,23.0200959,120.3125729
180566,山義14左1 B1,Q1093HD25,新化區,23.0198254,120.3126718
180567,山義14左1,Q1093HD36,新化區,23.0199161,120.3127689
180568,山義14,Q1093HD39,新化區,23.020187,120.3127676
180569,山義14左2,Q1093HD44,新化區,23.0197359,120.3128674
180570,山義14左1左1,Q1093HD67,新化區,23.0200077,120.3130611
180571,山義14左3 A1A1,Q1093HD72,新化區,23.0195566,120.313161
180572,山義14左3 A1,Q1093HD80,新化區,23.0193764,120.3132595
180573,山義14左1 A2A1,Q1093HD98,新化區,23.0200992,120.3133534
180574,山腳2 A1A1,Q1093HE0311,新化區,23.020556,120.3124828
180575,山腳4,Q1093HE19,新化區,23.0210892,120.3125679
180576,山義16,Q1093HE22,新化區,23.0204575,120.3126686
180577,山腳1,Q1093HE23,新化區,23.0205478,120.3126682
180578,山腳2,Q1093HE25,新化區,23.0207284,120.3126673
180579,山腳3,Q1093HE28,新化區,23.0209993,120.3126659
180580,山義15,Q1093HE30,新化區,23.0202773,120.3127671
180581,山義17,Q1093HE42,新化區,23.0204583,120.3128637
180582,山義18,Q1093HE83,新化區,23.0205503,120.3132535
180583,頂化69左3右7,Q1094AB1121,新化區,23.0221521,120.3057528
180584,頂化69左3右8,Q1094AB4136,新化區,23.0221985,120.306055
180585,頂化76左1,Q1094AC21,新化區,23.0230464,120.3058263
180586,頂化76,Q1094AC23,新化區,23.023227,120.3058253
180587,頂化77,Q1094AC53,新化區,23.0232283,120.306118
180588,頂化78,Q1094AC93,新化區,23.02323,120.3065082
180589,頂化78左1,Q1094BC03,新化區,23.0232304,120.3066058
180590,頂化79 B1,Q1094BC22,新化區,23.0231409,120.3068014
180591,頂化79,Q1094BC23,新化區,23.0232312,120.3068009
180592,頂化80,Q1094BC54,新化區,23.0233228,120.3070931
180593,頂化80左1,Q1094BC73,新化區,23.0232334,120.3072887
180594,頂化80右1,Q1094BC77,新化區,23.0235946,120.3072869
180595,頂化81,Q1094BC86,新化區,23.0235047,120.3073849
180596,新化137左3右9,Q1094BD5792,新化區,23.0245152,120.3071748
180597,頂化80右2,Q1094BD62,新化區,23.0240457,120.307187
180598,新化137左3右8,Q1094BE5162,新化區,23.0248762,120.3071437
180599,新化137左3右7,Q1094BE54,新化區,23.0251288,120.3070839
180600,新化137左3右6,Q1094BE58,新化區,23.02549,120.3070821
180601,頂化82,Q1094CC06,新化區,23.0235056,120.30758
180602,頂化83,Q1094CC36,新化區,23.0235068,120.3078727
180603,頂化84,Q1094CC77,新化區,23.0235989,120.3082625
180604,新化147,Q1094CE93,新化區,23.0250445,120.3084502
180605,新化146,Q1094CE97,新化區,23.0254057,120.3084484
180606,新化145,Q1094CE99,新化區,23.0255863,120.3084474
180607,新化163,Q1094DA23,新化區,23.0214338,120.3087613
180608,新化162,Q1094DA25,新化區,23.0216144,120.3087604
180609,新化161,Q1094DA27,新化區,23.021795,120.3087595
180610,新化164,Q1094DA3000,新化區,23.0211633,120.3088602
180611,山腳4右5右5 C3,Q1094DA65,新化區,23.0216161,120.3091506
180612,新化157,Q1094DB18,新化區,23.0227879,120.3086568
180613,新化160,Q1094DB20,新化區,23.0220659,120.3087581
180614,新化159,Q1094DB22,新化區,23.0222465,120.3087572
180615,新化158,Q1094DB25,新化區,23.0225174,120.3087558
180616,新化157右1,Q1094DB39,新化區,23.022879,120.3088515
180617,新化157右1 C1,Q1094DB59,新化區,23.0228799,120.3090466
180618,知義2左1 C3,Q1094DB77,新化區,23.0227001,120.3092426
180619,新化153,Q1094DC08,新化區,23.0236904,120.3085547
180620,新化156,Q1094DC10,新化區,23.0229685,120.3086559
180621,新化155,Q1094DC13,新化區,23.0232394,120.3086545
180622,知義1,Q1094DC39,新化區,23.023782,120.3088469
180623,知義1-1,Q1094DC49,新化區,23.0237824,120.3089444
180624,知義2左1 C2,Q1094DC91,新化區,23.0230622,120.3094359
180625,知義2左1 C1,Q1094DC94,新化區,23.0233331,120.3094345
180626,新化152,Q1094DD01,新化區,23.0239613,120.3085533
180627,新化151,Q1094DD03,新化區,23.0241419,120.3085524
180628,新化150,Q1094DD06,新化區,23.0244128,120.308551
180629,新化149,Q1094DD08,新化區,23.0245934,120.3085501
180630,新化149 A1,Q1094DD28,新化區,23.0245943,120.3087452
180631,知義1-2,Q1094DD60,新化區,23.0238736,120.3091391
180632,知義2,Q1094DD90,新化區,23.0238749,120.3094318
180633,知義2右2,Q1094DD93,新化區,23.0241458,120.3094304
180634,新化148,Q1094DE01,新化區,23.0248643,120.3085487
180635,山腳4右5右5 C2,Q1094EA07,新化區,23.0217984,120.3095399
180636,新化166右6,Q1094EA80,新化區,23.0211697,120.3103236
180637,山腳4右5右5,Q1094EA89,新化區,23.0219824,120.3103195
180638,山腳4右5右5 C1,Q1094EA98,新化區,23.0218925,120.3104175
180639,知義2左1,Q1094EC07,新化區,23.0236044,120.3095307
180640,知義3 B3,Q1094EC11,新化區,23.023063,120.309631
180641,知義3 B2,Q1094EC14,新化區,23.0233339,120.3096297
180642,知義3 B1,Q1094EC17,新化區,23.0236048,120.3096283
180643,知義3,Q1094ED01,新化區,23.0239656,120.3095289
180644,知義2右3,Q1094ED06,新化區,23.0244171,120.3095266
180645,知義4,Q1094ED42,新化區,23.0240576,120.3099187
180646,知義5,Q1094ED83,新化區,23.0241496,120.3103084
180647,知義2右4,Q1094EE10,新化區,23.0247787,120.3096223
180648,知義2右5,Q1094EE12,新化區,23.0249593,120.3096214
180649,知義2右6,Q1094EE26,新化區,23.0253209,120.3097171
180650,知義2右7,Q1094EE37,新化區,23.0254117,120.3098142
180651,知義2右8,Q1094EE39,新化區,23.0255923,120.3098133
180652,知義2右8 B1,Q1094EE59,新化區,23.0255931,120.3100084
180653,新化166右7,Q1094FA11,新化區,23.0212613,120.3106158
180654,新化166右8,Q1094FA52,新化區,23.0213533,120.3110056
180655,新化166右8 C1,Q1094FA8388,新化區,23.0215174,120.3113755
180656,山腳4右5右4,Q1094FB10,新化區,23.022074,120.3106117
180657,山腳4右5右3,Q1094FB62,新化區,23.0222567,120.3110985
180658,知義6,Q1094FD13,新化區,23.0241509,120.3106011
180659,知義7右1,Q1094FD45,新化區,23.0243328,120.3108929
180660,知義7右2,Q1094FD48,新化區,23.0246037,120.3108915
180661,知義7,Q1094FD54,新化區,23.0242429,120.3109909
180662,知義8,Q1094FD85,新化區,23.0243345,120.3112831
180663,知義7右5,Q1094FE19,新化區,23.0255957,120.3105938
180664,知義7右4,Q1094FE25,新化區,23.0252349,120.3106932
180665,知義7右3,Q1094FE31,新化區,23.0248741,120.3107926
180666,新化166右8 C2,Q1094GA1467,新化區,23.0215999,120.3116482
180667,新化166右8 C2,Q1094GA5589,新化區,23.02171,120.3120574
180668,山腳4右5右2,Q1094GB13,新化區,23.0223491,120.3115859
180669,山腳4右6,Q1094GB49,新化區,23.0228922,120.3118758
180670,山腳4右5右1,Q1094GB55,新化區,23.0225314,120.3119752
180671,山腳4右5-1,Q1094GB57,新化區,23.022712,120.3119743
180672,山腳4右5,Q1094GB65,新化區,23.0225318,120.3120727
180673,山腳4右4-1,Q1094GB7482,新化區,23.0224604,120.3122487
180674,?,Q1094GB79,新化區,23.0228935,120.3121685
180675,山腳4右4,Q1094GB82,新化區,23.0222618,120.3122692
180676,B1,Q1094GB87,新化區,23.0227133,120.3122669
180677,?,Q1094GC21,新化區,23.0230719,120.3116798
180678,山腳4右9,Q1094GC37,新化區,23.0236142,120.3117746
180679,山腳4右7,Q1094GC41,新化區,23.0230728,120.3118749
180680,山腳4右8,Q1094GC43,新化區,23.0232534,120.311874
180681,B1,Q1094GC57,新化區,23.023615,120.3119697
180682,山腳4右8 B1,Q1094GC84,新化區,23.0233454,120.3122637
180683,山腳4右8 B2,Q1094GC95,新化區,23.0234361,120.3123608
180684,山腳4右8 B2A1,Q1094GC98,新化區,23.023707,120.3123595
180685,知義9,Q1094GD16,新化區,23.024426,120.3115753
180686,C1,Q1094GD40,新化區,23.0238855,120.3118708
180687,知義10,Q1094GD47,新化區,23.0245176,120.3118675
180688,知義10右1,Q1094GD49,新化區,23.0246982,120.3118666
180689,知義11,Q1094GD88,新化區,23.0246096,120.3122573
180690,知義10右2,Q1094GE24,新化區,23.0251489,120.3116692
180691,知義10右3,Q1094GE28,新化區,23.0255101,120.3116674
180692,山腳4右1,Q1094HA10,新化區,23.0211795,120.3125674
180693,山腳4右2,Q1094HA14,新化區,23.0215407,120.3125656
180694,山腳6,Q1094HA40,新化區,23.0211807,120.3128601
180695,山腳7,Q1094HA60,新化區,23.0211816,120.3130552
180696,山腳8 A3,Q1094HA79,新化區,23.0219947,120.3131486
180697,山腳8,Q1094HA80,新化區,23.0211824,120.3132503
180698,山腳8 A1,Q1094HA81,新化區,23.0212727,120.3132498
180699,山腳8 A2,Q1094HA86,新化區,23.0217242,120.3132476
180700,山腳4右3,Q1094HB08,新化區,23.0228044,120.3124616
180701,山腳4右4-1左1,Q1094HB1434,新化區,23.0224799,120.3125901
180702,山腳4右4-1左2,Q1094HB3429,新化區,23.0225259,120.3127752
180703,山腳18 A3,Q1094HB55,新化區,23.0225357,120.3129508
180704,山腳4右4-1左3,Q1094HB5566,新化區,23.0225901,120.313009
180705,山腳18 A2,Q1094HB95,新化區,23.0225374,120.313341
180706,山腳4右4-1左3 C1,Q1094HB9664,新化區,23.022664,120.3133989
180707,山腳4右8 B3,Q1094HC15,新化區,23.023437,120.312556
180708,山腳24 A3,Q1094HC27,新化區,23.023618,120.3126526
180709,山腳24 A2,Q1094HC48,新化區,23.0237091,120.3128473
180710,山腳24 A1,Q1094HC99,新化區,23.0238016,120.3133346
180711,知義12 B1,Q1094HD26,新化區,23.0244307,120.3126485
180712,知義12,Q1094HD29,新化區,23.0247016,120.3126471
180713,山腳25 A3,Q1094HD31,新化區,23.0239796,120.3127483
180714,山腳25 A2,Q1094HD51,新化區,23.0239805,120.3129434
180715,山腳25 A1,Q1094HD82,新化區,23.024072,120.3132357
180716,知義13,Q1094HE60,新化區,23.0247936,120.3130369
180717,知義14右3,Q1094HE77,新化區,23.0254261,120.3131312
180718,知義14右4,Q1094HE79,新化區,23.0256067,120.3131303
180719,知義14右2,Q1094HE85,新化區,23.0252459,120.3132297
180720,知義14,Q1094HE91,新化區,23.0248852,120.3133291
180721,新化137左5,Q1095AB47,新化區,23.027201,120.3060001
180722,新化137左4,Q1095AB88,新化區,23.027293,120.3063899
180723,新化137左5左1,Q1095AC32,新化區,23.0276521,120.3059002
180724,新化137左5左2,Q1095AC36,新化區,23.0280133,120.3058984
180725,新化137左5左3,Q1095AD30,新化區,23.0283745,120.3058965
180726,新化137左5左3 C1,Q1095AD32,新化區,23.0285551,120.3058956
180727,新化137左3右5-1,Q1095BA42,新化區,23.0258508,120.3069826
180728,新化137左3右5,Q1095BA43,新化區,23.0259411,120.3069822
180729,新化137左3右4-1,Q1095BA46,新化區,23.026212,120.3069808
180730,新化137左3右4,Q1095BA47,新化區,23.0263023,120.3069803
180731,新化137左3右4-1右2,Q1095BA5799,新化區,23.0263844,120.3071653
180732,新化137左3-3,Q1095BB18,新化區,23.0272943,120.3066826
180733,新化137左3-1,Q1095BB2801,新化區,23.0273038,120.3067801
180734,新化137左3右2,Q1095BB35,新化區,23.0270243,120.3068791
180735,新化137左3,Q1095BB38,新化區,23.0272952,120.3068777
180736,新化137左3右3,Q1095BB4200,新化區,23.0267538,120.306978
180737,新化137左2,Q1095BB8867,新化區,23.0273608,120.3074237
180738,新化137左3左3,Q1095BC29,新化區,23.028288,120.3067751
180739,新化137左3左1,Q1095BC32,新化區,23.0276564,120.3068758
180740,新化137左3左2,Q1095BC36,新化區,23.0280176,120.306874
180741,公園5,Q1095BE42,新化區,23.0294628,120.3069642
180742,公園4,Q1095BE82,新化區,23.0294645,120.3073544
180743,新化144,Q1095CA92,新化區,23.0258572,120.3084461
180744,新化143,Q1095CA95,新化區,23.0261281,120.3084447
180745,新化142,Q1095CA97,新化區,23.0263087,120.3084437
180746,,Q1095CB32,新化區,23.0267576,120.3078561
180747,B1,Q1095CB39,新化區,23.0273897,120.3078528
180748,新化137左1,Q1095CB4911,新化區,23.0273992,120.3079601
180749,新化137,Q1095CB7983,新化區,23.0274189,120.308321
180750,新化141,Q1095CB80,新化區,23.0265792,120.3083448
180751,新化140,Q1095CB82,新化區,23.0267598,120.3083439
180752,新化139,Q1095CB84,新化區,23.0269404,120.308343
180753,新化138,Q1095CB86,新化區,23.027121,120.308342
180754,新化137右1,Q1095CB99,新化區,23.0273923,120.3084382
180755,新化135,Q1095CC73,新化區,23.0277527,120.3082412
180756,新化134,Q1095CC75,新化區,23.0279333,120.3082403
180757,新化133,Q1095CC78,新化區,23.0282042,120.3082389
180758,新化136,Q1095CC82,新化區,23.0276628,120.3083393
180759,新化133 A1,Q1095CC88,新化區,23.0282046,120.3083365
180760,新化132,Q1095CD62,新化區,23.0285649,120.3081395
180761,新化131,Q1095CD63,新化區,23.0286552,120.3081391
180762,新化130,Q1095CD77,新化區,23.0290169,120.3082348
180763,新化131右1,Q1095CD84,新化區,23.0287464,120.3083337
180764,?,Q1095CD87,新化區,23.0290173,120.3083324
180765,新化132 A1,Q1095CD91,新化區,23.0284759,120.3084327
180766,公園3,Q1095CE13,新化區,23.0295561,120.3076466
180767,公園2,Q1095CE23,新化區,23.0295565,120.3077442
180768,公園1左1,Q1095CE44,新化區,23.0296477,120.3079389
180769,公園1左2,Q1095CE48,新化區,23.0300089,120.307937
180770,公園1右1,Q1095CE5201,新化區,23.0294765,120.3080373
180771,公園1,Q1095CE64,新化區,23.0296485,120.308134
180772,新化129,Q1095CE8058,新化區,23.0293606,120.3083794
180773,?,Q1095CE81,新化區,23.0293785,120.3083305
180774,新化128右1,Q1095CE8401,新化區,23.0296584,120.3083291
180775,新化128右1 B1,Q1095CE96,新化區,23.0298304,120.3084258
180776,新化143 A1,Q1095DA06,新化區,23.0262188,120.3085418
180777,新化144 A1,Q1095DA12,新化區,23.0258581,120.3086412
180778,?,Q1095DA45,新化區,23.0261302,120.3089325
180779,?,Q1095DB41,新化區,23.026672,120.3089297
180780,新化136 A1,Q1095DC01,新化區,23.0275733,120.3085349
180781,?,Q1095DC28,新化區,23.0282063,120.3087268
180782,?,Q1095DD31,新化區,23.0284776,120.3088229
180783,新化131右2,Q1095DD34,新化區,23.0287485,120.3088216
180784,新化131右3,Q1095DD64,新化區,23.0287498,120.3091142
180785,新化131右4,Q1095DD77,新化區,23.0290211,120.3092104
180786,?,Q1095DE00,新化區,23.029289,120.3085261
180787,新化128右1 B2,Q1095DE25,新化區,23.0297414,120.3087189
180788,新化128右1 B3,Q1095DE55,新化區,23.0297427,120.3090116
180789,新化128右1 B3A1,Q1095DE6965,新化區,23.0301497,120.3091656
180790,新化128右1 B4,Q1095DE74,新化區,23.0296532,120.3092072
180791,新化128右1 B5,Q1095DE76,新化區,23.0298338,120.3092063
180792,知義2右10,Q1095EA36,新化區,23.0262244,120.3098101
180793,知義2右11,Q1095EA39,新化區,23.0264953,120.3098087
180794,知義2右9,Q1095EA43,新化區,23.0259539,120.309909
180795,?,Q1095EA53,新化區,23.0259543,120.3100066
180796,知義7右8,Q1095EA97,新化區,23.0263172,120.310395
180797,知義2右13 C1,Q1095EB29,新化區,23.0273979,120.3097065
180798,知義2右12,Q1095EB32,新化區,23.0267662,120.3098073
180799,知義2右13,Q1095EB36,新化區,23.0271274,120.3098055
180800,知義7右8 C2,Q1095EB83,新化區,23.0268586,120.3102946
180801,知義7右8 C3,Q1095EB8499,新化區,23.0270306,120.3103816
180802,知義7右8 C1,Q1095EB90,新化區,23.0265881,120.3103936
180803,知義2右13 C2,Q1095EC22,新化區,23.0276688,120.3097051
180804,知義2右13 C3,Q1095EC25,新化區,23.0279397,120.3097038
180805,知義2右13 C4,Q1095EC29,新化區,23.0283009,120.3097019
180806,新化131右5,Q1095ED08,新化區,23.0291127,120.3095026
180807,新化131右6 B2,Q1095ED16,新化區,23.0289325,120.3096011
180808,新化131右6 B3,Q1095ED23,新化區,23.0286621,120.3097001
180809,新化131右6 B1,Q1095ED27,新化區,23.0290233,120.3096982
180810,新化131右6,Q1095ED28,新化區,23.0291136,120.3096978
180811,新化131右6 C1,Q1095ED59,新化區,23.0292051,120.30999
180812,新化131右6 C2,Q1095ED89,新化區,23.0292064,120.3102827
180813,知義7右7,Q1095FA04,新化區,23.0260468,120.3104939
180814,知義7右6,Q1095FA11,新化區,23.0257763,120.3105928
180815,知義10右6 C1,Q1095FB91,新化區,23.0266827,120.3113687
180816,尖峰10左15-1 B5,Q1095FD4965,新化區,23.0292544,120.3109264
180817,尖峰10左15-1 B4,Q1095FE70,新化區,23.0293005,120.3111603
180818,知義10右5,Q1095GA05,新化區,23.0261413,120.311469
180819,知義10右6,Q1095GA08,新化區,23.0264122,120.3114677
180820,知義10右4,Q1095GA11,新化區,23.0257805,120.3115684
180821,C1B2,Q1095GB62,新化區,23.026776,120.3120512
180822,C1B1,Q1095GB83,新化區,23.0268671,120.3122459
180823,尖峰10左19,Q1095GC97,新化區,23.0281317,120.312337
180824,尖峰10左18 B1,Q1095GD41,新化區,23.0284908,120.3118474
180825,尖峰10左16,Q1095GD78,新化區,23.0291242,120.3121368
180826,尖峰10左18,Q1095GD81,新化區,23.0284925,120.3122376
180827,尖峰10左17,Q1095GD83,新化區,23.0286731,120.3122367
180828,尖峰10左16 A1,Q1095GD89,新化區,23.0292149,120.3122339
180829,?,Q1095GD93,新化區,23.0286735,120.3123343
180830,尖峰10左15-1 B2,Q1095GE20,新化區,23.0293027,120.3116481
180831,尖峰10左15-1 B3,Q1095GE21,新化區,23.029393,120.3116477
180832,尖峰10左13-1,Q1095GE48,新化區,23.0300259,120.3118396
180833,尖峰10左15-1 B1,Q1095GE50,新化區,23.0293039,120.3119408
180834,尖峰10左14,Q1095GE55,新化區,23.0297554,120.3119385
180835,尖峰10左15-1,Q1095GE60,新化區,23.0293044,120.3120384
180836,尖峰10左15,Q1095GE62,新化區,23.029485,120.3120374
180837,尖峰10左15右1,Q1095GE92,新化區,23.0294862,120.3123301
180838,知義14右4 C1,Q1095HA4495,新化區,23.0261025,120.3129229
180839,尖峰10左21,Q1095HB19,新化區,23.0274102,120.3125358
180840,C1,Q1095HB24,新化區,23.0269591,120.3126356
180841,尖峰10左21 C2,Q1095HB30,新化區,23.0265983,120.312735
180842,?,Q1095HB35,新化區,23.0270498,120.3127328
180843,,Q1095HB37,新化區,23.0272304,120.3127318
180844,尖峰10左21 C2A1,Q1095HB40,新化區,23.0265987,120.3128326
180845,尖峰10左20,Q1095HC03,新化區,23.027771,120.3124364
180846,?,Q1095HC08,新化區,23.0282225,120.3124341
180847,,Q1095HC09,新化區,23.0283128,120.3124337
180848,?,Q1095HC14,新化區,23.0278617,120.3125335
180849,?,Q1095HC16,新化區,23.0280423,120.3125326
180850,?,Q1095HC20,新化區,23.0275009,120.3126329
180851,尖峰10左18 A1,Q1095HD11,新化區,23.0284938,120.3125303
180852,尖峰10左15右2,Q1095HE12,新化區,23.0294871,120.3125253
180853,尖峰10左15右3,Q1095HE63,新化區,23.0295795,120.3130126
180854,健康9左3-1,Q1096AB18,新化區,23.031805,120.3056838
180855,健康9左3,Q1096AB38,新化區,23.0318059,120.3058789
180856,健康9左2,Q1096AB79,新化區,23.0318979,120.3062687
180857,健康6左2右1 C1,Q1096AC12,新化區,23.0321662,120.305682
180858,健康6左1,Q1096AC28,新化區,23.0327085,120.3057768
180859,健康7,Q1096AC57,新化區,23.0326195,120.3060699
180860,健康8,Q1096AC84,新化區,23.0323498,120.306364
180861,健康9左1,Q1096AC90,新化區,23.0319891,120.3064634
180862,健康5,Q1096AD03,新化區,23.0331591,120.3055793
180863,信義19左3,Q1096AD08,新化區,23.0336106,120.305577
180864,健康6,Q1096AD30,新化區,23.0328895,120.3058734
180865,健康6右1,Q1096AD50,新化區,23.0328904,120.3060685
180866,信義22左5 C2,Q1096AD72,新化區,23.0330718,120.3062627
180867,信義22左4,Q1096AD77,新化區,23.0335233,120.3062604
180868,信義22左5,Q1096AD85,新化區,23.0333431,120.3063589
180869,信義22左5 C1,Q1096AD93,新化區,23.033163,120.3064574
180870,信義32左2 C1,Q1096AD9586,新化區,23.0333981,120.3065343
180871,信義19左2,Q1096AE02,新化區,23.0339718,120.3055751
180872,信義19左1,Q1096AE05,新化區,23.0342427,120.3055738
180873,信義19左2 A1,Q1096AE12,新化區,23.0339722,120.3056727
180874,信義19左2 A2,Q1096AE32,新化區,23.0339731,120.3058678
180875,信義22左2,Q1096AE66,新化區,23.0343356,120.3061587
180876,信義22左3,Q1096AE71,新化區,23.0338845,120.3062586
180877,信義22左3 A1,Q1096AE91,新化區,23.0338854,120.3064537
180878,健康10 C3,Q1096BB0401,新化區,23.0314567,120.3065637
180879,健康10 C2,Q1096BB2435,新化區,23.0314938,120.3067879
180880,健康9,Q1096BC01,新化區,23.0320798,120.3065605
180881,健康10 C1,Q1096BC18,新化區,23.0327123,120.3066548
180882,健康10,Q1096BC20,新化區,23.0319903,120.3067561
180883,健康9右1,Q1096BC21,新化區,23.0320806,120.3067556
180884,健康9右2,Q1096BC31,新化區,23.0320811,120.3068532
180885,健康9右2 C1,Q1096BC41,新化區,23.0320815,120.3069508
180886,大同2 B2,Q1096BC5719,新化區,23.032705,120.3070549
180887,健康9右2 C2,Q1096BC72,新化區,23.0321731,120.307243
180888,大同6,Q1096BC91,新化區,23.0320836,120.3074386
180889,大同5 B1,Q1096BC9101,新化區,23.0320927,120.3074386
180890,大同5,Q1096BC92,新化區,23.0321739,120.3074381
180891,信義32左2,Q1096BD3549,新化區,23.0334267,120.3068853
180892,信義31 B1,Q1096BD38,新化區,23.0336162,120.3068454
180893,大同2 B1,Q1096BD60,新化區,23.0328951,120.3071417
180894,信義32左1,Q1096BD66,新化區,23.0334369,120.307139
180895,信義32,Q1096BD77,新化區,23.0335276,120.3072361
180896,信義31,Q1096BD79,新化區,23.0337082,120.3072352
180897,大同1,Q1096BD84,新化區,23.0332571,120.307335
180898,信義33,Q1096BD86,新化區,23.0334377,120.3073341
180899,大同2,Q1096BD91,新化區,23.0329866,120.307434
180900,信義22左2 A1,Q1096BE06,新化區,23.0343373,120.306549
180901,信義30,Q1096BE61,新化區,23.0338884,120.3071367
180902,信義29,Q1096BE63,新化區,23.034069,120.3071357
180903,信義28,Q1096BE67,新化區,23.0344302,120.3071339
180904,信義28右1,Q1096BE96,新化區,23.0343411,120.3074271
180905,公園1左3 A2,Q1096CA00,新化區,23.0301878,120.3075459
180906,公園1左3 A1,Q1096CA20,新化區,23.0301886,120.307741
180907,公園1左3,Q1096CA50,新化區,23.0301899,120.3080337
180908,124,Q1096CA87,新化區,23.0308233,120.3083231
180909,?,Q1096CA92,新化區,23.0303722,120.308423
180910,123,Q1096CA99,新化區,23.0310043,120.3084198
180911,大同7,Q1096CB06,新化區,23.0316326,120.3075385
180912,大同7 A1,Q1096CB46,新化區,23.0316343,120.3079287
180913,大同4,Q1096CC06,新化區,23.0325356,120.3075339
180914,大同3,Q1096CC09,新化區,23.0328065,120.3075325
180915,大同3 A1,Q1096CC29,新化區,23.0328073,120.3077276
180916,?,Q1096CC43,新化區,23.0322664,120.3079255
180917,?,Q1096CC64,新化區,23.0323575,120.3081202
180918,?,Q1096CC90,新化區,23.0319976,120.3084147
180919,?,Q1096CC94,新化區,23.0323588,120.3084129
180920,信義34,Q1096CD06,新化區,23.0334386,120.3075292
180921,信義35,Q1096CD26,新化區,23.0334394,120.3077244
180922,信義36,Q1096CD46,新化區,23.0334403,120.3079195
180923,大同3 A2,Q1096CD51,新化區,23.0329892,120.3080194
180924,,Q1096CD69,新化區,23.033712,120.3081132
180925,信義37,Q1096CD76,新化區,23.0334416,120.3082122
180926,B2,Q1096CD82,新化區,23.0330808,120.3083116
